
State,District,Market,Commodity Group,Commodity,Month,Arrival Quantity 21-01-2021 to 21-04-2026,Arrival Unit,Modal Price 21-01-2021 to 21-04-2026,Price Unit,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Sep-23,19.3,Metric Tonnes,"3,123.06",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Oct-23,30.7,Metric Tonnes,"2,556.19",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Nov-23,26.5,Metric Tonnes,"2,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Dec-23,25.5,Metric Tonnes,"2,620.59",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Feb-24,33.2,Metric Tonnes,"2,250.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Mar-24,24.6,Metric Tonnes,"2,081.30",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Apr-24,20.9,Metric Tonnes,"2,324.16",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,May-24,22.5,Metric Tonnes,"2,865.56",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Jun-24,15.7,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Jul-24,21.1,Metric Tonnes,"4,107.82",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Aug-24,27.4,Metric Tonnes,"4,368.61",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Sep-24,22.3,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Oct-24,28.2,Metric Tonnes,"4,689.72",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Nov-24,9.2,Metric Tonnes,"5,217.39",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Dec-24,26.2,Metric Tonnes,"4,043.89",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Jan-25,30.5,Metric Tonnes,"3,127.05",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Feb-25,30.3,Metric Tonnes,"2,250.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Mar-25,28.8,Metric Tonnes,"2,222.22",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Apr-25,29,Metric Tonnes,"1,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,May-25,29,Metric Tonnes,"1,796.55",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Jun-25,10.8,Metric Tonnes,"3,004.63",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Jul-25,37.7,Metric Tonnes,"2,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Aug-25,32.1,Metric Tonnes,"2,603.58",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Sep-25,28,Metric Tonnes,"2,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Oct-25,27.4,Metric Tonnes,"2,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Nov-25,"2,521.40",Metric Tonnes,"2,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Dec-25,16.3,Metric Tonnes,"2,946.32",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Jan-26,22.3,Metric Tonnes,"2,371.08",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Feb-26,8.7,Metric Tonnes,"2,250.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Mar-26,17.6,Metric Tonnes,"1,750.00",Rs./Quintal,,,,,,,,,
Manipur,Thoubal,Thoubal APMC,Vegetables,Potato,Apr-26,9,Metric Tonnes,"1,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jan-22,35.3,Metric Tonnes,"4,854.11",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Feb-22,36.6,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Mar-22,38.1,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Apr-22,34.3,Metric Tonnes,"3,828.43",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Sep-22,35.6,Metric Tonnes,"3,300.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Oct-22,33.9,Metric Tonnes,"3,549.26",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Nov-22,38.5,Metric Tonnes,"4,195.06",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Dec-22,39,Metric Tonnes,"4,436.54",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jan-23,33.3,Metric Tonnes,"3,932.88",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Feb-23,37,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Mar-23,33.7,Metric Tonnes,"2,839.02",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Apr-23,33.8,Metric Tonnes,"2,401.18",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,May-23,3.7,Metric Tonnes,"2,300.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jul-23,11.3,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Aug-23,26.9,Metric Tonnes,"4,471.19",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Sep-23,14.6,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Oct-23,31.9,Metric Tonnes,"4,850.31",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Nov-23,24.1,Metric Tonnes,"6,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Dec-23,20.5,Metric Tonnes,"6,154.88",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Feb-24,31.6,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Mar-24,20.6,Metric Tonnes,"4,589.81",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Apr-24,28.8,Metric Tonnes,"3,765.63",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,May-24,22,Metric Tonnes,"3,577.27",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jun-24,20.9,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jul-24,24,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Aug-24,24.2,Metric Tonnes,"5,452.48",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Sep-24,16.5,Metric Tonnes,"6,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Oct-24,20.7,Metric Tonnes,"6,929.71",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Nov-24,10.3,Metric Tonnes,"7,550.97",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Dec-24,26.5,Metric Tonnes,"7,174.53",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jan-25,31.2,Metric Tonnes,"5,097.76",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Feb-25,28.8,Metric Tonnes,"4,250.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Mar-25,29.8,Metric Tonnes,"4,104.03",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Apr-25,30,Metric Tonnes,"3,225.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,May-25,26.7,Metric Tonnes,"2,946.63",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jun-25,12.9,Metric Tonnes,"3,897.29",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jul-25,31.6,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Aug-25,34.3,Metric Tonnes,"3,528.86",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Sep-25,25.3,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Oct-25,27,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Nov-25,18.2,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Dec-25,7.3,Metric Tonnes,"3,558.22",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Jan-26,23.9,Metric Tonnes,"4,105.65",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Feb-26,8.2,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Mar-26,14,Metric Tonnes,"3,282.14",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Vegetables,Onion,Apr-26,9.1,Metric Tonnes,"3,041.21",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Feb-21,7,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Nov-21,42.8,Metric Tonnes,"3,471.96",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jan-22,49.5,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Feb-22,49.8,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Mar-22,49.4,Metric Tonnes,"4,463.06",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Apr-22,45.3,Metric Tonnes,"3,301.32",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Sep-22,48.7,Metric Tonnes,"3,250.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Oct-22,45,Metric Tonnes,"3,472.22",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Nov-22,53.3,Metric Tonnes,"4,085.83",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Dec-22,51.7,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jan-23,44.9,Metric Tonnes,"3,914.81",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Feb-23,45.8,Metric Tonnes,"3,229.91",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Mar-23,43.2,Metric Tonnes,"2,563.19",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Apr-23,44.6,Metric Tonnes,"2,252.47",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,May-23,5.1,Metric Tonnes,"2,150.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jul-23,19.1,Metric Tonnes,"4,425.39",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Aug-23,43.2,Metric Tonnes,"4,368.06",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Sep-23,28.3,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Oct-23,44.7,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Nov-23,39.3,Metric Tonnes,"7,014.63",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Dec-23,38.7,Metric Tonnes,"6,309.43",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Feb-24,43.7,Metric Tonnes,"4,356.41",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Mar-24,34.5,Metric Tonnes,"4,170.29",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Apr-24,37.9,Metric Tonnes,"3,505.15",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,May-24,38.8,Metric Tonnes,"3,495.36",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jun-24,31.9,Metric Tonnes,"4,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jul-24,40.7,Metric Tonnes,"4,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Aug-24,43.3,Metric Tonnes,"5,428.06",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Sep-24,33.6,Metric Tonnes,"6,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Oct-24,42.8,Metric Tonnes,"7,084.11",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Nov-24,17.4,Metric Tonnes,"7,716.95",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Dec-24,42,Metric Tonnes,"6,976.19",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jan-25,41.8,Metric Tonnes,"4,654.31",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Feb-25,40.9,Metric Tonnes,"4,135.70",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Mar-25,41.6,Metric Tonnes,"3,951.92",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Apr-25,41.8,Metric Tonnes,"3,187.80",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,May-25,41,Metric Tonnes,"3,218.29",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jun-25,16.7,Metric Tonnes,"3,821.86",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jul-25,48.8,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Aug-25,46.4,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Sep-25,38.6,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Oct-25,45.4,Metric Tonnes,"3,735.90",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Nov-25,22.3,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Dec-25,19.7,Metric Tonnes,"3,871.83",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Jan-26,43.5,Metric Tonnes,"3,975.29",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Feb-26,43.3,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Mar-26,40.6,Metric Tonnes,"3,189.66",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Vegetables,Onion,Apr-26,14.5,Metric Tonnes,"2,750.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Feb-21,17.5,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Nov-21,106.3,Metric Tonnes,"4,109.13",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jan-22,119.4,Metric Tonnes,"4,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Feb-22,120.5,Metric Tonnes,"4,395.44",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Mar-22,127.6,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Apr-22,115.1,Metric Tonnes,"3,288.01",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Sep-22,115.5,Metric Tonnes,"3,200.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Oct-22,97.9,Metric Tonnes,"3,939.63",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Nov-22,128,Metric Tonnes,"4,462.50",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Dec-22,126.7,Metric Tonnes,"4,212.71",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jan-23,109.2,Metric Tonnes,"3,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Feb-23,115.6,Metric Tonnes,"3,211.25",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Mar-23,113.4,Metric Tonnes,"2,129.10",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Apr-23,112.8,Metric Tonnes,"2,100.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,May-23,12.5,Metric Tonnes,"2,100.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jul-23,35.4,Metric Tonnes,"3,600.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Aug-23,84.3,Metric Tonnes,"3,600.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Sep-23,63.2,Metric Tonnes,"4,435.44",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Oct-23,106.8,Metric Tonnes,"4,756.84",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Nov-23,88.7,Metric Tonnes,"7,291.88",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Dec-23,84.8,Metric Tonnes,"6,548.47",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Feb-24,101.8,Metric Tonnes,"3,950.64",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Mar-24,53.5,Metric Tonnes,"3,850.93",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Apr-24,79.9,Metric Tonnes,"2,868.90",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,May-24,79,Metric Tonnes,"3,310.63",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jun-24,62.2,Metric Tonnes,"4,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jul-24,87.4,Metric Tonnes,"4,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Aug-24,92.4,Metric Tonnes,"5,177.65",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Sep-24,66.2,Metric Tonnes,"6,600.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Oct-24,88.3,Metric Tonnes,"6,867.38",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Nov-24,37.5,Metric Tonnes,"7,596.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Dec-24,99.5,Metric Tonnes,"7,048.94",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jan-25,120.1,Metric Tonnes,"4,740.34",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Feb-25,122.2,Metric Tonnes,"4,150.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Mar-25,115.3,Metric Tonnes,"4,150.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Apr-25,107.4,Metric Tonnes,"3,087.71",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,May-25,107.4,Metric Tonnes,"2,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jun-25,59.6,Metric Tonnes,"3,389.93",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jul-25,119,Metric Tonnes,"3,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Aug-25,108.3,Metric Tonnes,"3,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Sep-25,97.6,Metric Tonnes,"3,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Oct-25,98.4,Metric Tonnes,"3,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Nov-25,66.7,Metric Tonnes,"3,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Dec-25,56.5,Metric Tonnes,"3,650.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Jan-26,12.3,Metric Tonnes,"4,137.80",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Mar-26,13,Metric Tonnes,"2,896.15",Rs./Quintal,,,,,,,,,
Manipur,Imphal West,Imphal APMC,Vegetables,Onion,Apr-26,33.7,Metric Tonnes,"2,650.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Jul-24,0.87,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Aug-24,2.5,Metric Tonnes,"5,342.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Sep-24,1.48,Metric Tonnes,"6,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Oct-24,1.1,Metric Tonnes,"6,986.36",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Nov-24,0.44,Metric Tonnes,"8,079.55",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Dec-24,1.63,Metric Tonnes,"7,111.96",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Jan-25,2.59,Metric Tonnes,"5,329.15",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Feb-25,1.99,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Mar-25,1.75,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Apr-25,1.22,Metric Tonnes,"4,750.00",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,May-25,0.99,Metric Tonnes,"3,356.06",Rs./Quintal,,,,,,,,,
Manipur,Kakching,Kakching Market APMC,Vegetables,Onion,Jun-25,0.38,Metric Tonnes,"3,750.00",Rs./Quintal,,,,,,,,,
